0.196329,0.783642,0.020029
0.241698,0.719935,0.038366
0.288213,0.549189,0.162598
0.318768,0.662357,0.018876
0.202298,0.769901,0.027801
0.25973,0.727575,0.012695
0.278317,0.653028,0.068655
0.176112,0.665121,0.158767
0.190542,0.764076,0.045382
0.176303,0.802774,0.020923
0.293052,0.667749,0.039199
0.24826,0.618053,0.133687
0.197205,0.794132,0.008663
0.153442,0.844486,0.002073
0.145039,0.753673,0.101288
0.189031,0.78637,0.024599
0.21356,0.736376,0.050064
0.263092,0.692056,0.044852
0.197406,0.659859,0.142735
0.249896,0.653038,0.097066
0.141919,0.818116,0.039964
0.317014,0.659051,0.023935
0.26895,0.692072,0.038979
0.162637,0.8081,0.029263
0.209371,0.734359,0.05627
0.213587,0.741535,0.044879
0.157282,0.762677,0.080041
0.353727,0.610065,0.036208
0.170959,0.824504,0.004537
0.179533,0.785501,0.034966
0.186529,0.795091,0.01838
0.192217,0.807216,0.000567
0.250621,0.711536,0.037843
0.102117,0.889548,0.008335
0.298398,0.66859,0.033012
0.219881,0.760503,0.019617
0.212285,0.752894,0.034821
0.226222,0.756621,0.017157
0.272303,0.676547,0.05115
0.238535,0.743427,0.018038
0.14131,0.802844,0.055846
0.10504,0.826492,0.068468
0.24977,0.686178,0.064052
0.145205,0.830376,0.024419
0.195731,0.750191,0.054078
0.288644,0.654171,0.057184
0.216183,0.730127,0.053689
0.223876,0.731566,0.044557
0.176726,0.798201,0.025074
0.273498,0.673097,0.053406
0.186725,0.768049,0.045226
0.196467,0.772618,0.030914
0.222712,0.682327,0.094962
0.167519,0.825447,0.007034
0.205407,0.777438,0.017155
0.190399,0.805018,0.004584
0.238719,0.753086,0.008195
0.21585,0.769995,0.014155
0.211751,0.776323,0.011926
0.211228,0.725377,0.063394
0.272775,0.678033,0.049192
0.168442,0.748239,0.083319
0.226409,0.755317,0.018274
0.194023,0.774064,0.031913
0.25973,0.709846,0.030424
0.191783,0.772238,0.035979
0.203753,0.785344,0.010902
0.219543,0.773852,0.006605
0.160197,0.769973,0.069831
0.19745,0.78567,0.01688
0.239474,0.700676,0.05985
0.254013,0.740124,0.005863
0.231662,0.698324,0.070014
0.188806,0.772692,0.038502
0.165698,0.813402,0.0209
0.186628,0.807217,0.006155
0.270182,0.709271,0.020547
0.201467,0.660646,0.137887
0.220669,0.764664,0.014667
0.264064,0.71648,0.019456
0.178803,0.814921,0.006275
0.186769,0.813088,0.000144
0.233073,0.750666,0.016261
0.241073,0.68012,0.078808
0.173611,0.766044,0.060345
0.231657,0.706723,0.06162
0.183919,0.765372,0.050709
0.205249,0.778324,0.016427
0.181971,0.749687,0.068342
0.229016,0.745775,0.025209
0.221437,0.685521,0.093042
0.215953,0.731348,0.052699
0.266862,0.702017,0.031121
0.279065,0.639452,0.081483
0.196954,0.77747,0.025576
0.300761,0.667054,0.032185
0.189132,0.784478,0.026391
0.282691,0.698394,0.018914
0.157751,0.813059,0.02919
0.210032,0.763429,0.026539
0.25575,0.658892,0.085358
0.195365,0.79216,0.012475
0.237893,0.680324,0.081783
0.211045,0.783665,0.00529
0.330343,0.639503,0.030153
0.20268,0.661199,0.136121
0.284731,0.613449,0.101819
0.20581,0.751861,0.04233
0.210828,0.769105,0.020068
0.183228,0.801078,0.015694
0.209908,0.757827,0.032265
0.140578,0.836569,0.022853
0.297486,0.627705,0.074808
0.226158,0.721416,0.052426
0.176607,0.78372,0.039673
0.15652,0.806172,0.037307
0.213342,0.740108,0.04655
0.200589,0.794388,0.005023
